match_id,stage,date,team_name_home,team_name_away,team_home_score,team_away_score,possession_home,possession_away,total_shots_home,total_shots_away,shots_on_target_home,shots_on_target_away,duels_won_home,duels_won_away,prediction_team_home_win,prediction_draw,prediction_team_away_win,prediction_quantity,location,lineup_home,lineup_away,player_names_home,player_numbers_home,player_names_away,player_numbers_away
43,Matchday 34,08/10/2022,Tombense,CRB,1,2,0.53,0.47,14,5,2,2,0.49,0.51,0.5,0.15,0.35,1885,Estádio Soares de Azevedo,"[{'player_name': ' Ferreira da Silva ', 'player_number': ' 99'}, {'player_name': ' de Souza Junior ', 'player_number': ' 7'}, {'player_name': ' Figueiredo ', 'player_number': ' 10'}, {'player_name': ' Galdino Moreira ', 'player_number': ' 11'}, {'player_name': ' Ribeiro Rend ', 'player_number': ' 5'}, {'player_name': ' Araújo Fernandes ', 'player_number': ' 8'}, {'player_name': ' Ferreira Lima Neto ', 'player_number': ' 6'}, {'player_name': ' de Jesus Santos Junior ', 'player_number': ' 4'}, {'player_name': ' Barbosa de Souza ', 'player_number': ' 3'}, {'player_name': ' dos Santos ', 'player_number': ' 2'}, {'player_name': ' Garcia dos Prazeres ', 'player_number': ' 1'}]","[{'player_name': ' da Conceição dos Santos ', 'player_number': ' 22'}, {'player_name': ' Pereira da Silva ', 'player_number': ' 10'}, {'player_name': ' Junio de Souza ', 'player_number': ' 19'}, {'player_name': ' Bezerra Oliveira ', 'player_number': ' 11'}, {'player_name': ' Valoura Júnior ', 'player_number': ' 16'}, {'player_name': ' Severino dos Santos ', 'player_number': ' 5'}, {'player_name': ' Lopes de Almeida ', 'player_number': ' 6'}, {'player_name': ' Carvalho dos Santos ', 'player_number': ' 15'}, {'player_name': ' Pires ', 'player_number': ' 14'}, {'player_name': ' Lopes de Jesus ', 'player_number': ' 2'}, {'player_name': ' Gonçalves da Silva ', 'player_number': ' 12'}]","['Ferreira da Silva', 'de Souza Junior', 'Figueiredo', 'Galdino Moreira', 'Ribeiro Rend', 'Araújo Fernandes', 'Ferreira Lima Neto', 'de Jesus Santos Junior', 'Barbosa de Souza', 'dos Santos', 'Garcia dos Prazeres']","['99', '7', '10', '11', '5', '8', '6', '4', '3', '2', '1']","['da Conceição dos Santos', 'Pereira da Silva', 'Junio de Souza', 'Bezerra Oliveira', 'Valoura Júnior', 'Severino dos Santos', 'Lopes de Almeida', 'Carvalho dos Santos', 'Pires', 'Lopes de Jesus', 'Gonçalves da Silva']","['22', '10', '19', '11', '16', '5', '6', '15', '14', '2', '12']"
44,Matchday 34,08/10/2022,Vasco,Novorizontino,3,0,0.52,0.48,11,9,4,1,0.52,0.48,0.86,0.03,0.11,11330,Estádio São Januário,"[{'player_name': ' Figueiredo dos Santos ', 'player_number': ' 15'}, {'player_name': ' de Sousa Lemos ', 'player_number': ' 21'}, {'player_name': ' Gomes Claudino ', 'player_number': ' 25'}, {'player_name': ' Nene ', 'player_number': ' 10'}, {'player_name': ' Nascimento dos Santos ', 'player_number': ' 8'}, {'player_name': ' Lima Lara ', 'player_number': ' 5'}, {'player_name': ' Edimar ', 'player_number': ' 6'}, {'player_name': ' Conceição Benedito ', 'player_number': ' 4'}, {'player_name': ' Boza Junior ', 'player_number': ' 26'}, {'player_name': ' de Matos Cruz ', 'player_number': ' 3'}, {'player_name': ' Rodrigues de Oliveira Nogueira ', 'player_number': ' 1'}]","[{'player_name': ' da Silva Costa ', 'player_number': ' 14'}, {'player_name': "" Sant'anna Rodrigues "", 'player_number': ' 23'}, {'player_name': ' Martínez ', 'player_number': ' 18'}, {'player_name': ' Baggio de Oliveira Costa ', 'player_number': ' 7'}, {'player_name': ' Costa da Silva Machado ', 'player_number': ' 11'}, {'player_name': ' Santiago ', 'player_number': ' 5'}, {'player_name': ' Elias ', 'player_number': ' 6'}, {'player_name': ' Moreira Malaquias ', 'player_number': ' 4'}, {'player_name': ' de Mota de Amorim ', 'player_number': ' 3'}, {'player_name': ' Willemen ', 'player_number': ' 2'}, {'player_name': ' Ribeiro De Almeida ', 'player_number': ' 1'}]","['Figueiredo dos Santos', 'de Sousa Lemos', 'Gomes Claudino', 'Nene', 'Nascimento dos Santos', 'Lima Lara', 'Edimar', 'Conceição Benedito', 'Boza Junior', 'de Matos Cruz', 'Rodrigues de Oliveira Nogueira']","['15', '21', '25', '10', '8', '5', '6', '4', '26', '3', '1']","['da Silva Costa', ""Sant'anna Rodrigues"", 'Martínez', 'Baggio de Oliveira Costa', 'Costa da Silva Machado', 'Santiago', 'Elias', 'Moreira Malaquias', 'de Mota de Amorim', 'Willemen', 'Ribeiro De Almeida']","['14', '23', '18', '7', '11', '5', '6', '4', '3', '2', '1']"
45,Matchday 34,08/10/2022,Ituano,Guarani,2,1,0.51,0.49,7,15,3,3,0.48,0.52,0.57,0.1,0.33,2445,Estádio Municipal Dr. Novelli Júnior,"[{'player_name': ' de Sousa Barros ', 'player_number': ' 11'}, {'player_name': ' Varanda de Oliveira ', 'player_number': ' 9'}, {'player_name': ' de Lima Júnior ', 'player_number': ' 10'}, {'player_name': ' Veríssimo Do Nascimento ', 'player_number': ' 7'}, {'player_name': ' Silva Mendes ', 'player_number': ' 5'}, {'player_name': ' Santos Siqueira ', 'player_number': ' 8'}, {'player_name': ' Heuchayer Santos de Araújo ', 'player_number': ' 6'}, {'player_name': ' Schappo ', 'player_number': ' 4'}, {'player_name': ' Pereira dos Santos ', 'player_number': ' 3'}, {'player_name': ' Ramos ', 'player_number': ' 2'}, {'player_name': ' da Silva Paulino ', 'player_number': ' 12'}]","[{'player_name': ' de Jesus Brito e Brito ', 'player_number': ' 91'}, {'player_name': ' Brito ', 'player_number': ' 21'}, {'player_name': ' Oliveira Cardoso ', 'player_number': ' 10'}, {'player_name': ' de Souza ', 'player_number': ' 17'}, {'player_name': ' Araújo Costa ', 'player_number': ' 98'}, {'player_name': ' Person ', 'player_number': ' 8'}, {'player_name': ' Santos de Jesus ', 'player_number': ' 83'}, {'player_name': ' de Oliveira Bento ', 'player_number': ' 34'}, {'player_name': ' Luiz Alves ', 'player_number': ' 22'}, {'player_name': ' de Almeida Rodrigues Maciel ', 'player_number': ' 13'}, {'player_name': ' Kozlinski ', 'player_number': ' 30'}]","['de Sousa Barros', 'Varanda de Oliveira', 'de Lima Júnior', 'Veríssimo Do Nascimento', 'Silva Mendes', 'Santos Siqueira', 'Heuchayer Santos de Araújo', 'Schappo', 'Pereira dos Santos', 'Ramos', 'da Silva Paulino']","['11', '9', '10', '7', '5', '8', '6', '4', '3', '2', '12']","['de Jesus Brito e Brito', 'Brito', 'Oliveira Cardoso', 'de Souza', 'Araújo Costa', 'Person', 'Santos de Jesus', 'de Oliveira Bento', 'Luiz Alves', 'de Almeida Rodrigues Maciel', 'Kozlinski']","['91', '21', '10', '17', '98', '8', '83', '34', '22', '13', '30']"
46,Matchday 34,08/10/2022,Londrina,Grêmio,1,1,0.55,0.45,11,6,3,4,0.39,0.61,0.15,0.05,0.8,9577,Estádio Municipal Jacy Scaff,"[{'player_name': ' dos Santos Francisco ', 'player_number': ' 9'}, {'player_name': ' Marques Aires ', 'player_number': ' 10'}, {'player_name': ' de Souza Lima ', 'player_number': ' 7'}, {'player_name': ' Gomes de Souza ', 'player_number': ' 17'}, {'player_name': ' da Silva ', 'player_number': ' 5'}, {'player_name': ' da Silva Machado Duarte ', 'player_number': ' 8'}, {'player_name': ' Ruschel ', 'player_number': ' 6'}, {'player_name': ' Vilar dos Santos ', 'player_number': ' 3'}, {'player_name': ' Pains Tormen ', 'player_number': ' 4'}, {'player_name': ' de Araujo de Carvalho ', 'player_number': ' 2'}, {'player_name': ' Albino Carneiro ', 'player_number': ' 12'}]","[{'player_name': ' de Souza Andrade ', 'player_number': ' 29'}, {'player_name': ' Teixeira Aragão ', 'player_number': ' 17'}, {'player_name': ' de Souza Mares ', 'player_number': ' 39'}, {'player_name': ' da Silva ', 'player_number': ' 28'}, {'player_name': ' Leiva ', 'player_number': ' 15'}, {'player_name': ' Villasanti ', 'player_number': ' 27'}, {'player_name': ' Barbosa ', 'player_number': ' 6'}, {'player_name': ' Kannemann ', 'player_number': ' 4'}, {'player_name': ' Geromel ', 'player_number': ' 3'}, {'player_name': ' Mendes Guimarães ', 'player_number': ' 33'}, {'player_name': ' Oliveira Fraga Costa ', 'player_number': ' 1'}]","['dos Santos Francisco', 'Marques Aires', 'de Souza Lima', 'Gomes de Souza', 'da Silva', 'da Silva Machado Duarte', 'Ruschel', 'Vilar dos Santos', 'Pains Tormen', 'de Araujo de Carvalho', 'Albino Carneiro']","['9', '10', '7', '17', '5', '8', '6', '3', '4', '2', '12']","['de Souza Andrade', 'Teixeira Aragão', 'de Souza Mares', 'da Silva', 'Leiva', 'Villasanti', 'Barbosa', 'Kannemann', 'Geromel', 'Mendes Guimarães', 'Oliveira Fraga Costa']","['29', '17', '39', '28', '15', '27', '6', '4', '3', '33', '1']"
47,Matchday 34,08/10/2022,Bahia,Brusque,1,0,0.65,0.35,13,5,2,0,0.53,0.48,0.84,0.04,0.12,4603,Arena Fonte Nova,"[{'player_name': ' Silva Costa ', 'player_number': ' 29'}, {'player_name': ' Sampaio Simões ', 'player_number': ' 10'}, {'player_name': ' Goulart Pereira ', 'player_number': ' 16'}, {'player_name': ' Mugni ', 'player_number': ' 19'}, {'player_name': ' de Lucca Chaves de Oliveira ', 'player_number': ' 45'}, {'player_name': ' Vidal Rocha ', 'player_number': ' 20'}, {'player_name': ' dos Santos Júnior ', 'player_number': ' 6'}, {'player_name': ' da Silva Santos ', 'player_number': ' 3'}, {'player_name': ' da Silva Oliveira ', 'player_number': ' 4'}, {'player_name': ' Queiroz Santiago da Silva ', 'player_number': ' 13'}, {'player_name': ' Claus ', 'player_number': ' 77'}]","[{'player_name': ' de Santana Chagas ', 'player_number': ' 29'}, {'player_name': ' Pereira Taliari ', 'player_number': ' 97'}, {'player_name': ' de Souza Soares ', 'player_number': ' 88'}, {'player_name': ' Chaves ', 'player_number': ' 18'}, {'player_name': ' Trindade Gonçalves ', 'player_number': ' 55'}, {'player_name': ' da Silva ', 'player_number': ' 5'}, {'player_name': ' Ricci Lopes ', 'player_number': ' 21'}, {'player_name': ' Strieder ', 'player_number': ' 4'}, {'player_name': ' Reis da Silva ', 'player_number': ' 40'}, {'player_name': ' Fortunato Aguiar ', 'player_number': ' 3'}, {'player_name': ' Esteves da Costa Daniel ', 'player_number': ' 12'}]","['Silva Costa', 'Sampaio Simões', 'Goulart Pereira', 'Mugni', 'de Lucca Chaves de Oliveira', 'Vidal Rocha', 'dos Santos Júnior', 'da Silva Santos', 'da Silva Oliveira', 'Queiroz Santiago da Silva', 'Claus']","['29', '10', '16', '19', '45', '20', '6', '3', '4', '13', '77']","['de Santana Chagas', 'Pereira Taliari', 'de Souza Soares', 'Chaves', 'Trindade Gonçalves', 'da Silva', 'Ricci Lopes', 'Strieder', 'Reis da Silva', 'Fortunato Aguiar', 'Esteves da Costa Daniel']","['29', '97', '88', '18', '55', '5', '21', '4', '40', '3', '12']"
48,Matchday 34,08/10/2022,Chapecoense,Operário,1,1,0.52,0.48,20,17,4,2,0.42,0.58,0.75,0.08,0.17,1985,Arena Condá,"[{'player_name': ' Perotti ', 'player_number': ' 9'}, {'player_name': ' Popp ', 'player_number': ' 19'}, {'player_name': ' Bedinelli Jaguaribe ', 'player_number': ' 30'}, {'player_name': ' Amaral Barletta de Almeida ', 'player_number': ' 7'}, {'player_name': ' de Oliveira Silva ', 'player_number': ' 71'}, {'player_name': ' Freitas ', 'player_number': ' 8'}, {'player_name': ' Pereira Bueno Júnior ', 'player_number': ' 6'}, {'player_name': ' Ramos Ferreira ', 'player_number': ' 33'}, {'player_name': ' Frazan Bernardo ', 'player_number': ' 27'}, {'player_name': ' dos Santos de Sá ', 'player_number': ' 12'}, {'player_name': ' Rodrigues dos Santos ', 'player_number': ' 85'}]","[{'player_name': ' Gonçalves Júnior ', 'player_number': ' 9'}, {'player_name': ' Confreste Pavani ', 'player_number': ' 11'}, {'player_name': ' Reina ', 'player_number': ' 10'}, {'player_name': ' Ferreira de Jesus ', 'player_number': ' 7'}, {'player_name': ' da Cunha Neto ', 'player_number': ' 8'}, {'player_name': ' Ribeiro de Lima ', 'player_number': ' 5'}, {'player_name': ' da Silva Souza ', 'player_number': ' 6'}, {'player_name': ' Almeida da Silva ', 'player_number': ' 4'}, {'player_name': ' Dirceu ', 'player_number': ' 3'}, {'player_name': ' de Almeida ', 'player_number': ' 2'}, {'player_name': ' Farias da Silva ', 'player_number': ' 1'}]","['Perotti', 'Popp', 'Bedinelli Jaguaribe', 'Amaral Barletta de Almeida', 'de Oliveira Silva', 'Freitas', 'Pereira Bueno Júnior', 'Ramos Ferreira', 'Frazan Bernardo', 'dos Santos de Sá', 'Rodrigues dos Santos']","['9', '19', '30', '7', '71', '8', '6', '33', '27', '12', '85']","['Gonçalves Júnior', 'Confreste Pavani', 'Reina', 'Ferreira de Jesus', 'da Cunha Neto', 'Ribeiro de Lima', 'da Silva Souza', 'Almeida da Silva', 'Dirceu', 'de Almeida', 'Farias da Silva']","['9', '11', '10', '7', '8', '5', '6', '4', '3', '2', '1']"
49,Matchday 34,07/10/2022,CSA,Sampaio Corrêa,0,0,0.6,0.4,17,9,8,3,0.52,0.48,0.43,0.09,0.48,7118,Estádio Rei Pelé,"[{'player_name': ' Lourenço Filho ', 'player_number': ' 11'}, {'player_name': ' Rodrigues Brandão ', 'player_number': ' 17'}, {'player_name': ' Ferreira Lourenço ', 'player_number': ' 20'}, {'player_name': ' Rolim ', 'player_number': ' 8'}, {'player_name': ' Batista de Faria ', 'player_number': ' 5'}, {'player_name': ' Santana Pinto ', 'player_number': ' 27'}, {'player_name': ' de Lima Ferreira ', 'player_number': ' 26'}, {'player_name': ' Mendes da Silva ', 'player_number': ' 13'}, {'player_name': ' Cavalcante Silva Afonso ', 'player_number': ' 23'}, {'player_name': ' Lemos ', 'player_number': ' 22'}, {'player_name': ' Passos Carné ', 'player_number': ' 31'}]","[{'player_name': ' Buscariol Poveda ', 'player_number': ' 9'}, {'player_name': ' de Oliveira Ferreira ', 'player_number': ' 7'}, {'player_name': ' Oliveira Silva ', 'player_number': ' 10'}, {'player_name': ' de Moraes Rodrigues ', 'player_number': ' 11'}, {'player_name': ' Guimarães Siqueira Junior ', 'player_number': ' 5'}, {'player_name': ' Silva Moreira ', 'player_number': ' 15'}, {'player_name': ' Cavalcante e Silva ', 'player_number': ' 6'}, {'player_name': ' Godói Santos ', 'player_number': ' 4'}, {'player_name': ' de Oliveira Furtado ', 'player_number': ' 3'}, {'player_name': ' da Silva Duarte ', 'player_number': ' 2'}, {'player_name': ' de Carvalho Silva ', 'player_number': ' 1'}]","['Lourenço Filho', 'Rodrigues Brandão', 'Ferreira Lourenço', 'Rolim', 'Batista de Faria', 'Santana Pinto', 'de Lima Ferreira', 'Mendes da Silva', 'Cavalcante Silva Afonso', 'Lemos', 'Passos Carné']","['11', '17', '20', '8', '5', '27', '26', '13', '23', '22', '31']","['Buscariol Poveda', 'de Oliveira Ferreira', 'Oliveira Silva', 'de Moraes Rodrigues', 'Guimarães Siqueira Junior', 'Silva Moreira', 'Cavalcante e Silva', 'Godói Santos', 'de Oliveira Furtado', 'da Silva Duarte', 'de Carvalho Silva']","['9', '7', '10', '11', '5', '15', '6', '4', '3', '2', '1']"
50,Matchday 34,07/10/2022,Criciúma,Náutico,2,1,0.67,0.33,17,10,5,4,0.5,0.5,0.67,0.07,0.26,3682,Estádio Heriberto Hülse,"[{'player_name': ' Melo Oliveira ', 'player_number': ' 10'}, {'player_name': ' da Silva Dantas ', 'player_number': ' 9'}, {'player_name': ' Garcia Silva ', 'player_number': ' 11'}, {'player_name': ' Alves Baptista ', 'player_number': ' 8'}, {'player_name': ' de Sena Araujo ', 'player_number': ' 7'}, {'player_name': ' da Silva Machado ', 'player_number': ' 5'}, {'player_name': ' Hermes ', 'player_number': ' 6'}, {'player_name': ' Poltronieri Pereira ', 'player_number': ' 4'}, {'player_name': ' Fagundes de Freitas ', 'player_number': ' 3'}, {'player_name': ' Ribeiro da Silva ', 'player_number': ' 2'}, {'player_name': ' Almeida Pinto ', 'player_number': ' 1'}]","[{'player_name': ' de Souza Junior ', 'player_number': ' 9'}, {'player_name': ' Franco ', 'player_number': ' 18'}, {'player_name': ' Vicente ', 'player_number': ' 10'}, {'player_name': ' de Brito ', 'player_number': ' 15'}, {'player_name': ' Candido de Souza ', 'player_number': ' 5'}, {'player_name': ' Souza Santos ', 'player_number': ' 7'}, {'player_name': ' Cardoso ', 'player_number': ' 6'}, {'player_name': ' Vieira Araújo ', 'player_number': ' 3'}, {'player_name': ' Dourado Santiago ', 'player_number': ' 2'}, {'player_name': ' Ferraz Macedo ', 'player_number': ' 4'}, {'player_name': ' De Melo Pereira ', 'player_number': ' 1'}]","['Melo Oliveira', 'da Silva Dantas', 'Garcia Silva', 'Alves Baptista', 'de Sena Araujo', 'da Silva Machado', 'Hermes', 'Poltronieri Pereira', 'Fagundes de Freitas', 'Ribeiro da Silva', 'Almeida Pinto']","['10', '9', '11', '8', '7', '5', '6', '4', '3', '2', '1']","['de Souza Junior', 'Franco', 'Vicente', 'de Brito', 'Candido de Souza', 'Souza Santos', 'Cardoso', 'Vieira Araújo', 'Dourado Santiago', 'Ferraz Macedo', 'De Melo Pereira']","['9', '18', '10', '15', '5', '7', '6', '3', '2', '4', '1']"
51,Matchday 33,05/10/2022,Cruzeiro,Ituano,1,1,0.67,0.33,18,7,4,2,0.43,0.57,0.9,0.02,0.08,14683,Estádio Governador Magalhães Pinto,"[{'player_name': ' de Sousa Silva ', 'player_number': ' 90'}, {'player_name': ' Nascimento da Silva Júnior ', 'player_number': ' 99'}, {'player_name': ' Rodrigues do Nascimento ', 'player_number': ' 9'}, {'player_name': ' de Oliveira Silva ', 'player_number': ' 29'}, {'player_name': ' Alves de Brito ', 'player_number': ' 18'}, {'player_name': ' da Rosa Machado ', 'player_number': ' 23'}, {'player_name': ' Lima Beltrão Oliveira ', 'player_number': ' 6'}, {'player_name': ' da Cruz Oliveira ', 'player_number': ' 26'}, {'player_name': ' Ivaldo Almeida Silva ', 'player_number': ' 5'}, {'player_name': ' de Jesus Rocha ', 'player_number': ' 42'}, {'player_name': ' Rafael ', 'player_number': ' 1'}]","[{'player_name': ' Varanda de Oliveira ', 'player_number': ' 9'}, {'player_name': ' de Sousa Barros ', 'player_number': ' 11'}, {'player_name': ' Santos Siqueira ', 'player_number': ' 10'}, {'player_name': ' de Jesus Gonçalves ', 'player_number': ' 8'}, {'player_name': ' Silva Mendes ', 'player_number': ' 7'}, {'player_name': ' Heuchayer Santos de Araújo ', 'player_number': ' 6'}, {'player_name': ' Schappo ', 'player_number': ' 4'}, {'player_name': ' Pereira dos Santos ', 'player_number': ' 5'}, {'player_name': ' Dias Costa ', 'player_number': ' 3'}, {'player_name': ' Ramos ', 'player_number': ' 2'}, {'player_name': ' da Silva Paulino ', 'player_number': ' 12'}]","['de Sousa Silva', 'Nascimento da Silva Júnior', 'Rodrigues do Nascimento', 'de Oliveira Silva', 'Alves de Brito', 'da Rosa Machado', 'Lima Beltrão Oliveira', 'da Cruz Oliveira', 'Ivaldo Almeida Silva', 'de Jesus Rocha', 'Rafael']","['90', '99', '9', '29', '18', '23', '6', '26', '5', '42', '1']","['Varanda de Oliveira', 'de Sousa Barros', 'Santos Siqueira', 'de Jesus Gonçalves', 'Silva Mendes', 'Heuchayer Santos de Araújo', 'Schappo', 'Pereira dos Santos', 'Dias Costa', 'Ramos', 'da Silva Paulino']","['9', '11', '10', '8', '7', '6', '4', '5', '3', '2', '12']"
52,Matchday 33,04/10/2022,Novorizontino,Bahia,1,1,0.43,0.57,16,9,4,1,0.56,0.44,0.2,0.05,0.75,9259,Estádio Dr. Jorge Ismael de Biasi,"[{'player_name': ' Silva ', 'player_number': ' 9'}, {'player_name': ' da Silva Costa ', 'player_number': ' 14'}, {'player_name': ' Torres ', 'player_number': ' 10'}, {'player_name': ' Baggio de Oliveira Costa ', 'player_number': ' 7'}, {'player_name': ' Costa da Silva Machado ', 'player_number': ' 11'}, {'player_name': ' Santiago ', 'player_number': ' 5'}, {'player_name': ' Elias ', 'player_number': ' 6'}, {'player_name': ' Moreira Malaquias ', 'player_number': ' 4'}, {'player_name': ' de Mota de Amorim ', 'player_number': ' 3'}, {'player_name': ' Willemen ', 'player_number': ' 2'}, {'player_name': ' Ribeiro De Almeida ', 'player_number': ' 1'}]","[{'player_name': ' Goulart Pereira ', 'player_number': ' 16'}, {'player_name': ' Sampaio Simões ', 'player_number': ' 10'}, {'player_name': ' Silva Costa ', 'player_number': ' 29'}, {'player_name': ' de Rezende Miranda ', 'player_number': ' 5'}, {'player_name': ' de Lucca Chaves de Oliveira ', 'player_number': ' 45'}, {'player_name': ' Mugni ', 'player_number': ' 19'}, {'player_name': ' dos Santos Júnior ', 'player_number': ' 6'}, {'player_name': ' da Silva Santos ', 'player_number': ' 3'}, {'player_name': ' da Silva Oliveira ', 'player_number': ' 4'}, {'player_name': ' Almeida de Oliveira ', 'player_number': ' 15'}, {'player_name': ' Claus ', 'player_number': ' 77'}]","['Silva', 'da Silva Costa', 'Torres', 'Baggio de Oliveira Costa', 'Costa da Silva Machado', 'Santiago', 'Elias', 'Moreira Malaquias', 'de Mota de Amorim', 'Willemen', 'Ribeiro De Almeida']","['9', '14', '10', '7', '11', '5', '6', '4', '3', '2', '1']","['Goulart Pereira', 'Sampaio Simões', 'Silva Costa', 'de Rezende Miranda', 'de Lucca Chaves de Oliveira', 'Mugni', 'dos Santos Júnior', 'da Silva Santos', 'da Silva Oliveira', 'Almeida de Oliveira', 'Claus']","['16', '10', '29', '5', '45', '19', '6', '3', '4', '15', '77']"
53,Matchday 33,04/10/2022,Náutico,Tombense,4,3,0.48,0.52,14,17,7,7,0.45,0.55,0.56,0.08,0.36,3513,Estádio Eládio de Barros Carvalho,"[{'player_name': ' Rodrigues de Albuquerque ', 'player_number': ' 21'}, {'player_name': ' Franco ', 'player_number': ' 18'}, {'player_name': ' Vicente ', 'player_number': ' 10'}, {'player_name': ' de Brito ', 'player_number': ' 15'}, {'player_name': ' Candido de Souza ', 'player_number': ' 5'}, {'player_name': ' Barbosa de Souza ', 'player_number': ' 8'}, {'player_name': ' Cardoso ', 'player_number': ' 6'}, {'player_name': ' Silveira dos Santos ', 'player_number': ' 13'}, {'player_name': ' da Silva Pinto ', 'player_number': ' 3'}, {'player_name': ' Ferraz Macedo ', 'player_number': ' 4'}, {'player_name': ' De Melo Pereira ', 'player_number': ' 1'}]","[{'player_name': ' Ferreira da Silva ', 'player_number': ' 99'}, {'player_name': ' de Souza Junior ', 'player_number': ' 7'}, {'player_name': ' Figueiredo ', 'player_number': ' 10'}, {'player_name': ' Pego Duarte ', 'player_number': ' 11'}, {'player_name': ' Araújo Fernandes ', 'player_number': ' 8'}, {'player_name': ' Ribeiro Rend ', 'player_number': ' 5'}, {'player_name': ' Ferreira Lima Neto ', 'player_number': ' 6'}, {'player_name': ' de Jesus Santos Junior ', 'player_number': ' 4'}, {'player_name': ' Barbosa de Souza ', 'player_number': ' 14'}, {'player_name': ' dos Santos ', 'player_number': ' 22'}, {'player_name': ' Garcia dos Prazeres ', 'player_number': ' 1'}]","['Rodrigues de Albuquerque', 'Franco', 'Vicente', 'de Brito', 'Candido de Souza', 'Barbosa de Souza', 'Cardoso', 'Silveira dos Santos', 'da Silva Pinto', 'Ferraz Macedo', 'De Melo Pereira']","['21', '18', '10', '15', '5', '8', '6', '13', '3', '4', '1']","['Ferreira da Silva', 'de Souza Junior', 'Figueiredo', 'Pego Duarte', 'Araújo Fernandes', 'Ribeiro Rend', 'Ferreira Lima Neto', 'de Jesus Santos Junior', 'Barbosa de Souza', 'dos Santos', 'Garcia dos Prazeres']","['99', '7', '10', '11', '8', '5', '6', '4', '14', '22', '1']"
54,Matchday 33,04/10/2022,Operário,Vasco,2,3,0.34,0.66,12,20,7,7,0.48,0.53,0.21,0.05,0.74,16694,Estádio Germano Krüger,"[{'player_name': ' Garcia Gonçalves ', 'player_number': ' 9'}, {'player_name': ' Confreste Pavani ', 'player_number': ' 11'}, {'player_name': ' Reina ', 'player_number': ' 10'}, {'player_name': ' Ferreira de Jesus ', 'player_number': ' 7'}, {'player_name': ' da Cunha Neto ', 'player_number': ' 8'}, {'player_name': ' Ribeiro de Lima ', 'player_number': ' 5'}, {'player_name': ' da Silva Souza ', 'player_number': ' 6'}, {'player_name': ' Almeida da Silva ', 'player_number': ' 4'}, {'player_name': ' Dirceu ', 'player_number': ' 3'}, {'player_name': ' de Almeida ', 'player_number': ' 2'}, {'player_name': ' Verza Bertelli ', 'player_number': ' 1'}]","[{'player_name': ' Santana de Vasconcelos ', 'player_number': ' 9'}, {'player_name': ' Figueiredo dos Santos ', 'player_number': ' 15'}, {'player_name': ' Nene ', 'player_number': ' 10'}, {'player_name': ' de Sousa Lemos ', 'player_number': ' 21'}, {'player_name': ' dos Santos Silva ', 'player_number': ' 23'}, {'player_name': ' Nascimento dos Santos ', 'player_number': ' 8'}, {'player_name': ' Edimar ', 'player_number': ' 6'}, {'player_name': ' Conceição Benedito ', 'player_number': ' 4'}, {'player_name': ' Boza Junior ', 'player_number': ' 26'}, {'player_name': ' de Matos Cruz ', 'player_number': ' 3'}, {'player_name': ' Rodrigues de Oliveira Nogueira ', 'player_number': ' 1'}]","['Garcia Gonçalves', 'Confreste Pavani', 'Reina', 'Ferreira de Jesus', 'da Cunha Neto', 'Ribeiro de Lima', 'da Silva Souza', 'Almeida da Silva', 'Dirceu', 'de Almeida', 'Verza Bertelli']","['9', '11', '10', '7', '8', '5', '6', '4', '3', '2', '1']","['Santana de Vasconcelos', 'Figueiredo dos Santos', 'Nene', 'de Sousa Lemos', 'dos Santos Silva', 'Nascimento dos Santos', 'Edimar', 'Conceição Benedito', 'Boza Junior', 'de Matos Cruz', 'Rodrigues de Oliveira Nogueira']","['9', '15', '10', '21', '23', '8', '6', '4', '26', '3', '1']"
