event_id,match_id,team,event_team,event_time,event_type,action_player_1,action_player_2
2759,164,Guarani,home, 6 ,Yellow card, Eduardo Person ,
2760,164,Grêmio,away, 19 ,Goal, Mathías Villasanti , Diego Souza 
2761,164,Guarani,home, 58 ,Substitution, Yuri , Yago César 
2762,164,Guarani,home, 59 ,Yellow card, Diogo Mateus ,
2763,164,Grêmio,away, 64 ,Substitution, Elkeson , Diego Souza 
2764,164,Grêmio,away, 64 ,Substitution, Janderson , Jaminton Campaz 
2765,164,Guarani,home, 65 ,Substitution, Lucas Venuto , Bruno José 
2766,164,Guarani,home, 65 ,Substitution, Rodrigo Andrade , Madison 
2767,164,Grêmio,away, 72 ,Substitution, Diogo Barbosa , Nicolas 
2768,164,Grêmio,away, 75 ,Goal, Gabriel Teixeira , Guilherme 
2769,164,Guarani,home, 76 ,Substitution, Silas , Eduardo Person 
2770,164,Guarani,home, 76 ,Substitution, Júlio César , Nicolas Careca 
2771,164,Grêmio,away, 76 ,Substitution, Thiago Santos , Lucas Leiva 
2772,164,Grêmio,away, 77 ,Substitution, Thaciano , Guilherme 
2773,164,Guarani,home, 82 ,Yellow card, Júlio César ,
2774,164,Guarani,home, 95 ,Goal, João Victor , Diogo Mateus 
2775,165,Vila Nova,home, 46 ,Substitution, Railan , Pedro Bambu 
2776,165,Vila Nova,home, 46 ,Substitution, Matheuzinho , Matheus Souza 
2777,165,Ituano,away, 55 ,Substitution, Vinícius Jaú , Bruno Lopes 
2778,165,Ituano,away, 55 ,Substitution, Gerson Magrão , Rafael Pereira 
2779,165,Ituano,away, 55 ,Yellow card, Caique Gonçalves ,
2780,165,Ituano,away, 58 ,Goal, Gabriel Barros ,
2781,165,Vila Nova,home, 60 ,Yellow card, Romário ,
2782,165,Vila Nova,home, 62 ,Yellow card, Arthur Rezende ,
2783,165,Vila Nova,home, 64 ,Substitution, Wagner , Arthur Rezende 
2784,165,Vila Nova,home, 64 ,Substitution, Jean Martim , Romário 
2785,165,Vila Nova,home, 64 ,Yellow card, Wagner ,
2786,165,Ituano,away, 66 ,Yellow card, Aylon ,
2787,165,Vila Nova,home, 69 ,Yellow card, Jean Martim ,
2788,165,Vila Nova,home, 72 ,Goal, Neto Pessôa ,
2789,165,Ituano,away, 78 ,Substitution, Jorge Roa Jiménez , Caique Gonçalves 
2790,165,Ituano,away, 78 ,Substitution, João Victor , Gabriel Barros 
2791,165,Vila Nova,home, 78 ,Substitution, Marlone , Pablo Dyego 
2792,165,Vila Nova,home, 82 ,Yellow card, Matheuzinho ,
2793,165,Ituano,away, 90 ,Substitution, Chrigor , Aylon 
2794,166,Operário,home, 4 ,Yellow card, Arnaldo ,
2795,166,Náutico,away, 46 ,Substitution, Geuvânio , Julio Vitor 
2796,166,Operário,home, 46 ,Yellow card, Thales ,
2797,166,Operário,home, 46 ,Substitution, Fernando Neto , Tomas Bastos 
2798,166,Náutico,away, 47 ,Yellow card, Jean Carlos ,
2799,166,Operário,home, 62 ,Substitution, Leonardo Kalil , Felipe Garcia 
2800,166,Operário,home, 62 ,Substitution, Reniê , Willian Machado 
2801,166,Operário,home, 62 ,Substitution, Leandrinho , Rafael Chorão 
2802,166,Operário,home, 79 ,Substitution, Jean Carlo , Getterson 
2803,166,Náutico,away, 81 ,Substitution, Junior Tavares , João Lucas 
2804,166,Náutico,away, 81 ,Substitution, Thomaz , Souza 
2805,166,Operário,home, 91 ,Goal, Leonardo Kalil , Leandrinho 
2806,166,Náutico,away, 92 ,Substitution, Jonathas , Jobson 
2807,167,CRB,home, 7 ,Goal, Emerson Negueba , Anselmo Ramon 
2808,167,Ponte Preta,away, 10 ,Yellow card, Mateus Silva ,
2809,167,Ponte Preta,away, 14 ,Goal, Mateus Silva , Fábio Sanches 
2810,167,Ponte Preta,away, 46 ,Substitution, Lucca , Nicolas 
2811,167,Ponte Preta,away, 48 ,Yellow card, Fábio Sanches ,
2812,167,CRB,home, 53 ,Yellow card, Wellington Carvalho ,
2813,167,CRB,home, 55 ,Substitution, Wallace , Yago Henrique 
2814,167,Ponte Preta,away, 63 ,Substitution, Éverton , Fessin 
2815,167,CRB,home, 69 ,Substitution, Bryan , Guilherme Lopes 
2816,167,CRB,home, 69 ,Substitution, Bruninho , Rafael Longuine 
2817,167,Ponte Preta,away, 69 ,Substitution, Cássio Gabriel , Élvis 
2818,167,Ponte Preta,away, 70 ,Substitution, Wesley Fraga , Wallisson 
2819,167,CRB,home, 76 ,Substitution, Fabinho , Emerson Negueba 
2820,167,CRB,home, 76 ,Substitution, Marthã , Claudinei 
2821,167,Ponte Preta,away, 79 ,Substitution, Rithely , Amaral 
2822,168,Brusque,home, 18 ,Yellow card, Balotelli ,
2823,168,Sampaio Corrêa,away, 37 ,Yellow card, Ferreira ,
2824,168,Brusque,home, 39 ,Penalty, Alex Sandro , Penalty 
2825,168,Sampaio Corrêa,away, 46 ,Substitution, Lucas Araújo , Ferreira 
2826,168,Brusque,home, 46 ,Substitution, Bruno Aguiar , Wallace 
2827,168,Sampaio Corrêa,away, 49 ,Goal, Ygor Catatau , Nadson 
2828,168,Brusque,home, 55 ,Substitution, Paulo Baya , Alex Ruan 
2829,168,Brusque,home, 55 ,Substitution, Zé Mateus , Balotelli 
2830,168,Brusque,home, 60 ,Yellow card, Fernandinho ,
2831,168,Brusque,home, 63 ,Substitution, Patrick Carvalho , Fernandinho 
2832,168,Brusque,home, 64 ,Yellow card, Rodolfo Potiguar ,
2833,168,Sampaio Corrêa,away, 72 ,Substitution, Léo Tocantins , Ygor Catatau 
2834,168,Sampaio Corrêa,away, 73 ,Substitution, Renatinho , Rafael Vila 
2835,168,Brusque,home, 76 ,Substitution, Gabriel Taliari , Álvaro 
2836,168,Sampaio Corrêa,away, 84 ,Substitution, Eloir , André Luiz 
2837,168,Sampaio Corrêa,away, 85 ,Substitution, Rafael Costa , Gabriel Poveda 
2838,168,Sampaio Corrêa,away, 86 ,Yellow card, Eloir ,
2839,168,Sampaio Corrêa,away, 90 ,Yellow card, Lucas Araújo ,
2840,168,Brusque,home, 90 ,Yellow card, Gabriel Taliari ,
2841,169,Criciúma,away, 37 ,Yellow card, Oswaldo Henríquez ,
2842,169,Criciúma,away, 39 ,Goal, Lohan , Renan Areias 
2843,169,Criciúma,away, 45 ,Yellow card, Léo Costa ,
2844,169,Sport,home, 46 ,Substitution, Vágner Love , Denner 
2845,169,Sport,home, 46 ,Substitution, Everton Felipe , Thiago Lopes 
2846,169,Sport,home, 46 ,Substitution, Pedro Naressi , Willian Oliveira 
2847,169,Sport,home, 56 ,Substitution, Gustavo Coutinho , Kayke 
2848,169,Criciúma,away, 61 ,Substitution, Zé Marcos , Lohan 
2849,169,Sport,home, 69 ,Substitution, Blas Cáceres , Ewerthon 
2850,169,Criciúma,away, 81 ,Substitution, Caio Dantas , Hygor 
2851,169,Criciúma,away, 81 ,Substitution, Marcos Serrato , Renan Areias 
2852,169,Sport,home, 86 ,Goal, Vágner Love , Luciano Juba 
2853,169,Criciúma,away, 91 ,Substitution, Lucas Poletto , Fellipe Mateus 
2854,169,Criciúma,away, 91 ,Substitution, Hélder , Marcelo Hermes 
2855,169,Sport,home, 92 ,Yellow card, Lucas Hernández ,
2856,169,Criciúma,away, 94 ,Yellow card, Player 0 ,
2857,169,Criciúma,away, 95 ,Yellow card, Marcos Serrato ,
2858,169,Criciúma,away, 96 ,Yellow card, Caio Dantas ,
2859,170,Vasco,home, 21 ,Yellow card, Player 0 ,
2860,170,Vasco,home, 32 ,Substitution, Léo Matos , Gabriel Dias 
2861,170,Vasco,home, 49 ,Yellow card, Gabriel Pec ,
2862,170,Vasco,home, 54 ,Yellow card, Yuri Lara ,
2863,170,Vasco,home, 61 ,Substitution, Alex Teixeira , Figueiredo 
2864,170,Vasco,home, 61 ,Substitution, Eguinaldo , Raniel 
2865,170,Chapecoense,away, 64 ,Substitution, Luizinho , Felipe Ferreira 
2866,170,Chapecoense,away, 65 ,Substitution, Pablo Oliveira , Chrystian Barletta 
2867,170,Chapecoense,away, 73 ,Yellow card, Fernando ,
2868,170,Vasco,home, 74 ,Substitution, Carlos Palacios , Gabriel Pec 
2869,170,Chapecoense,away, 75 ,Substitution, Kevin , Alisson Farias 
2870,170,Vasco,home, 75 ,Substitution, Marlon Gomes , Yuri Lara 
2871,170,Chapecoense,away, 75 ,Substitution, Jonathan , Perotti 
2872,170,Chapecoense,away, 78 ,Yellow card, Victor Ramos ,
2873,170,Vasco,home, 78 ,Yellow card, Anderson Conceição ,
2874,170,Vasco,home, 80 ,Yellow card, Carlos Palacios ,
2875,170,Chapecoense,away, 80 ,Yellow card, Luizinho ,
2876,170,Chapecoense,away, 87 ,Yellow card, Jonathan ,
2877,170,Vasco,home, 88 ,Yellow card, Nene ,
2878,170,Vasco,home, 88 ,Second yellow card, Nene ,
2879,170,Chapecoense,away, 93 ,Yellow card, Matheus Bianqui ,
2880,170,Chapecoense,away, 94 ,Substitution, Claudinho , Lima 
2881,171,Ituano,away, 25 ,Goal, Rafael Elias , Mário Sérgio 
2882,171,CSA,home, 30 ,Yellow card, Lourenço ,
2883,171,CSA,home, 30 ,Yellow card, Player 0 ,
2884,171,CSA,home, 34 ,Yellow card, Héctor Canteros ,
2885,171,Ituano,away, 40 ,Goal, Mário Sérgio , Aylon 
2886,171,CSA,home, 46 ,Substitution, Rogério , Héctor Canteros 
2887,171,CSA,home, 46 ,Substitution, Igor , Edson 
2888,171,Ituano,away, 51 ,Penalty, Rafael Elias , Penalty 
2889,171,CSA,home, 57 ,Substitution, John Mercado , Lourenço 
2890,171,CSA,home, 57 ,Substitution, Elton , Rodrigo Rodrigues 
2891,171,CSA,home, 62 ,Yellow card, Igor ,
2892,171,Ituano,away, 70 ,Substitution, Calyson , Gabriel Barros 
2893,171,Ituano,away, 70 ,Substitution, João Victor , Aylon 
2894,171,Ituano,away, 72 ,Substitution, Jorge Roa Jiménez , Mário Sérgio 
2895,171,Ituano,away, 73 ,Red card, Calyson ,
2896,171,CSA,home, 77 ,Substitution, Yann Rolim , Geovane 
2897,171,Ituano,away, 78 ,Substitution, Léo Santos , Rafael Pereira 
2898,171,Ituano,away, 79 ,Substitution, Bruno Lopes , Rafael Elias 
2899,171,Ituano,away, 79 ,Yellow card, Rafael Elias ,
2900,171,CSA,home, 89 ,Goal, Yann Rolim , Werley 
2901,172,Operário,away, 1 ,Yellow card, Simão ,
2902,172,Ponte Preta,home, 5 ,Goal, Mateus Silva , Artur 
2903,172,Ponte Preta,home, 17 ,Yellow card, Da Silva ,
2904,172,Ponte Preta,home, 27 ,Yellow card, Igor Formiga ,
2905,172,Operário,away, 36 ,Yellow card, Lucas Mendes ,
2906,172,Operário,away, 36 ,Yellow card, Paulo Sérgio ,
2907,172,Ponte Preta,home, 37 ,Penalty, Élvis , Penalty 
2908,172,Ponte Preta,home, 41 ,Yellow card, Amaral ,
2909,172,Operário,away, 46 ,Substitution, Leandrinho , André Lima 
2910,172,Operário,away, 46 ,Substitution, Felipe Saraiva , Silvinho 
2911,172,Ponte Preta,home, 46 ,Substitution, Wesley Fraga , Amaral 
2912,172,Ponte Preta,home, 48 ,Yellow card, Wesley Fraga ,
2913,172,Operário,away, 61 ,Substitution, Júnior Brandão , Paulo Sérgio 
2914,172,Ponte Preta,home, 62 ,Substitution, Bernardo , Igor Formiga 
2915,172,Ponte Preta,home, 64 ,Goal, Wallisson , Artur 
2916,172,Ponte Preta,home, 65 ,Substitution, Jean Carlos , Artur 
2917,172,Ponte Preta,home, 66 ,Substitution, Cássio Gabriel , Élvis 
2918,172,Ponte Preta,home, 75 ,Substitution, Rithely , Wallisson 
2919,172,Operário,away, 75 ,Substitution, Jean Carlo , Paulo Victor 
2920,172,Operário,away, 78 ,Yellow card, Leandrinho ,
2921,172,Operário,away, 81 ,Yellow card, Reniê ,
2922,172,Operário,away, 84 ,Substitution, Arnaldo , Lucas Mendes 
2923,173,Vila Nova,away, 12 ,Yellow card, Willian Formiga ,
2924,173,Novorizontino,home, 22 ,Yellow card, Wálber ,
2925,173,Vila Nova,away, 43 ,Goal, Neto Pessôa , Romário 
2926,173,Novorizontino,home, 46 ,Substitution, Reverson , Romário 
2927,173,Novorizontino,home, 46 ,Substitution, Bruno Silva , Diego Quirino 
2928,173,Novorizontino,home, 46 ,Substitution, Cléo Silva , Douglas Baggio 
2929,173,Novorizontino,home, 49 ,Yellow card, Danielzinho ,
2930,173,Vila Nova,away, 51 ,Yellow card, Neto Pessôa ,
2931,173,Vila Nova,away, 56 ,Yellow card, Alex Silva ,
2932,173,Vila Nova,away, 63 ,Substitution, Diego Tavares , Matheus Souza 
2933,173,Vila Nova,away, 63 ,Substitution, Jefferson , Willian Formiga 
2934,173,Novorizontino,home, 64 ,Substitution, Romulo , Wálber 
2935,173,Vila Nova,away, 71 ,Yellow card, Arthur Rezende ,
2936,173,Vila Nova,away, 75 ,Substitution, Marlone , Arthur Rezende 
2937,173,Vila Nova,away, 75 ,Substitution, Daniel Amorim , Neto Pessôa 
2938,173,Novorizontino,home, 80 ,Substitution, Welliton , Ronald 
2939,173,Vila Nova,away, 81 ,Second yellow card, Alex Silva ,
2940,173,Vila Nova,away, 83 ,Substitution, Moacir , Marlone 
2941,173,Novorizontino,home, 92 ,Goal, Bruno Silva , Gustavo Bochecha 
2942,173,Vila Nova,away, 96 ,Yellow card, Diego Tavares ,
2943,174,Criciúma,away, 13 ,Yellow card, Cristovam ,
2944,174,Criciúma,away, 26 ,Own goal, Vilar , Own goal 
2945,174,Criciúma,away, 32 ,Substitution, Fellipe Mateus , Arilson 
2946,174,Londrina,home, 33 ,Yellow card, Denilson ,
2947,174,Londrina,home, 42 ,Goal, Denilson , Caprini 
2948,174,Londrina,home, 46 ,Substitution, Mandaca , Denilson 
2949,174,Criciúma,away, 49 ,Yellow card, Gustavo Cazonatti ,
2950,174,Criciúma,away, 51 ,Yellow card, Hélder ,
2951,174,Londrina,home, 59 ,Yellow card, Saimon ,
2952,174,Londrina,home, 63 ,Substitution, Matheus Lucas , Gabriel Santos 
2953,174,Londrina,home, 71 ,Substitution, Mirandinha , Douglas Coutinho 
2954,174,Criciúma,away, 76 ,Substitution, Marcos Serrato , Gustavo Cazonatti 
2955,174,Criciúma,away, 76 ,Substitution, Lucas , Thiago Alagoano 
2956,174,Londrina,home, 82 ,Yellow card, Jhonny Lucas ,
2957,174,Criciúma,away, 92 ,Substitution, Hygor , Lohan 
2958,174,Criciúma,away, 92 ,Substitution, Zé Marcos , Marquinhos Gabriel 
2959,175,Brusque,home, 14 ,Substitution, Edílson , Pará 
2960,175,Cruzeiro,away, 21 ,Yellow card, Geovane Jesus ,
2961,175,Cruzeiro,away, 25 ,Substitution, Romulo , Geovane Jesus 
2962,175,Cruzeiro,away, 30 ,Yellow card, Zé Ivaldo ,
2963,175,Brusque,home, 35 ,Yellow card, Alex Ruan ,
2964,175,Cruzeiro,away, 46 ,Substitution, Chay , Stênio 
2965,175,Cruzeiro,away, 63 ,Substitution, Breno Teixeira , Edu 
2966,175,Cruzeiro,away, 63 ,Substitution, Fernando Canesin , Pablo Siles 
2967,175,Brusque,home, 67 ,Substitution, Patrick Carvalho , Alex Sandro 
2968,175,Brusque,home, 67 ,Substitution, Paulo Baya , Alex Ruan 
2969,175,Brusque,home, 77 ,Substitution, Gabriel Taliari , Álvaro 
2970,175,Brusque,home, 77 ,Substitution, Jailson , Fernandinho 
2971,175,Cruzeiro,away, 87 ,Substitution, Luvannor Henrique , Neto Moura 
2972,175,Brusque,home, 91 ,Yellow card, Edílson ,
2973,175,Brusque,home, 95 ,Yellow card, Gabriel Taliari ,
2974,175,Brusque,home, 98 ,Yellow card, Rodolfo Potiguar ,
2975,176,Tombense,home, 48 ,Goal, Rodrigo Vasconcelos , Diego Ferreira 
2976,176,Tombense,home, 57 ,Goal, Jean Lucas , Diego Ferreira 
2977,176,Sampaio Corrêa,away, 59 ,Substitution, Nadson , Ygor Catatau 
2978,176,Tombense,home, 59 ,Substitution, Ciel , Nenê Bonilha 
2979,176,Sampaio Corrêa,away, 59 ,Substitution, Lucas Araújo , Ferreira 
2980,176,Tombense,home, 67 ,Yellow card, Diego Ferreira ,
2981,176,Sampaio Corrêa,away, 74 ,Substitution, Rafael Costa , Rafael Vila 
2982,176,Sampaio Corrêa,away, 74 ,Substitution, Lucas Hipólito , Pará 
2983,176,Tombense,home, 79 ,Substitution, Guilherme Rend , Zé Ricardo 
2984,176,Tombense,home, 79 ,Substitution, Kleiton , Renatinho 
2985,176,Tombense,home, 80 ,Substitution, Matheus Frizzo , Bruno Mota 
2986,176,Sampaio Corrêa,away, 84 ,Substitution, Andrey , Pimentinha 
2987,176,Tombense,home, 89 ,Substitution, David , Diego Ferreira 
2988,176,Sampaio Corrêa,away, 91 ,Yellow card, Andrey ,
2989,176,Tombense,home, 93 ,Goal, Ciel , David 
2990,177,Bahia,home, 46 ,Substitution, Matheus Davó , Warley 
2991,177,Bahia,home, 46 ,Substitution, Vitor Jacaré , Raí 
2992,177,Náutico,away, 66 ,Substitution, Luis Phelipe , Jobson 
2993,177,Náutico,away, 66 ,Substitution, Ralph , Victor Ferraz 
2994,177,Bahia,home, 67 ,Substitution, Everton , Jonathan Copete 
2995,177,Bahia,home, 71 ,Goal, Ignacio , Hugo Rodallega 
2996,177,Bahia,home, 75 ,Goal, Matheus Davó ,
2997,177,Bahia,home, 76 ,Yellow card, Matheus Davó ,
2998,177,Náutico,away, 78 ,Yellow card, Jean Carlos ,
2999,177,Bahia,home, 83 ,Goal, Everton , Vitor Jacaré 
3000,177,Bahia,home, 84 ,Yellow card, Everton ,
3001,177,Bahia,home, 85 ,Substitution, Miqueias , Emerson Santos 
3002,177,Bahia,home, 90 ,Substitution, Patrick Verhon , Hugo Rodallega 
3003,178,Sport,home, 5 ,Goal, Denner , Sander 
3004,178,Guarani,away, 5 ,Yellow card, Jamerson ,
3005,178,Sport,home, 21 ,Yellow card, Denner ,
3006,178,Guarani,away, 37 ,Yellow card, Rodrigo Andrade ,
3007,178,Sport,home, 46 ,Substitution, Giovanni , Denner 
3008,178,Sport,home, 51 ,Penalty, Ronaldo , Penalty 
3009,178,Guarani,away, 56 ,Substitution, Madison , Rodrigo Andrade 
3010,178,Guarani,away, 57 ,Substitution, Yago César , Bruno José 
3011,178,Guarani,away, 67 ,Substitution, Maxwell , Júlio César 
3012,178,Guarani,away, 67 ,Substitution, Marcinho , Isaque 
3013,178,Sport,home, 69 ,Substitution, Everton Felipe , Thiago Lopes 
3014,178,Sport,home, 73 ,Yellow card, Sander ,
3015,178,Guarani,away, 75 ,Substitution, Diogo Mateus , Lucas Ramon 
3016,178,Sport,home, 78 ,Substitution, Ray Vanegas , Kayke 
3017,178,Sport,home, 78 ,Substitution, Willian Oliveira , Ronaldo 
3018,178,Sport,home, 85 ,Substitution, Bruno Matias , Pedro Naressi 
3019,178,Sport,home, 87 ,Yellow card, Giovanni ,
3020,178,Guarani,away, 91 ,Goal, Nicolas Careca , Jamerson 
3021,179,Vasco,home, 4 ,Goal, Andrey Santos , Nene 
3022,179,CRB,away, 24 ,Yellow card, Player 0 ,
3023,179,Vasco,home, 31 ,Goal, Raniel , Yuri Lara 
3024,179,CRB,away, 38 ,Yellow card, Yago Henrique ,
3025,179,CRB,away, 47 ,Yellow card, Gilvan ,
3026,179,CRB,away, 46 ,Substitution, Paulinho Moccelin , Emerson Negueba 
3027,179,CRB,away, 46 ,Substitution, Uillian Correia , Wallace 
3028,179,Vasco,home, 52 ,Goal, Andrey Santos ,
3029,179,CRB,away, 55 ,Substitution, Diego Ivo , Gilvan 
3030,179,CRB,away, 56 ,Yellow card, Reginaldo Lopes ,
3031,179,CRB,away, 69 ,Substitution, David Brall , Rafael Longuine 
3032,179,CRB,away, 69 ,Substitution, Gabriel Conceição , Anselmo Ramon 
3033,179,Vasco,home, 73 ,Substitution, Carlos Palacios , Nene 
3034,179,Vasco,home, 73 ,Substitution, Eguinaldo , Raniel 
3035,179,Vasco,home, 83 ,Substitution, Marlon Gomes , Figueiredo 
3036,179,Vasco,home, 86 ,Substitution, Luiz Henrique , Edimar 
3037,179,Vasco,home, 87 ,Substitution, MT , Gabriel Pec 
3038,179,Vasco,home, 89 ,Yellow card, Carlos Palacios ,
3039,179,Vasco,home, 92 ,Goal, Eguinaldo , Marlon Gomes 
3040,180,Grêmio,away, 25 ,Substitution, Guilherme , Ferreira 
3041,180,Grêmio,away, 31 ,Red card, Bitello ,
3042,180,Grêmio,away, 33 ,Substitution, Lucas Leiva , Jaminton Campaz 
3043,180,Grêmio,away, 47 ,Yellow card, Player 0 ,
3044,180,Grêmio,away, 49 ,Yellow card, Lucas Leiva ,
3045,180,Grêmio,away, 59 ,Yellow card, Nicolas ,
3046,180,Chapecoense,home, 67 ,Substitution, Jonathan , Chrystian Barletta 
3047,180,Chapecoense,home, 67 ,Substitution, Alisson Farias , Luizinho 
3048,180,Grêmio,away, 77 ,Substitution, Janderson , Gabriel Teixeira 
3049,180,Grêmio,away, 77 ,Substitution, Thiago Santos , Mathías Villasanti 
3050,180,Grêmio,away, 78 ,Substitution, Elias Manoel , Diego Souza 
3051,180,Chapecoense,home, 80 ,Substitution, Lima , Felipe Ferreira 
3052,180,Chapecoense,home, 87 ,Substitution, Claudinho , Maílton 
3053,180,Chapecoense,home, 87 ,Substitution, Kevin , Fernando 
3054,181,Tombense,away, 15 ,Yellow card, Everton Galdino ,
3055,181,Tombense,away, 25 ,Yellow card, Joseph ,
3056,181,Operário,home, 39 ,Yellow card, Ricardinho ,
3057,181,Operário,home, 59 ,Substitution, Javier Reina , Giovanni Pavani 
3058,181,Tombense,away, 62 ,Substitution, Bruno Mota , Ciel 
3059,181,Operário,home, 67 ,Substitution, André Lima , Tomas Bastos 
3060,181,Operário,home, 67 ,Substitution, Paulo Sérgio , Júnior Brandão 
3061,181,Operário,home, 72 ,Substitution, Willian Machado , Raphinha 
3062,181,Operário,home, 72 ,Substitution, Lucas Mendes , Arnaldo 
3063,181,Tombense,away, 78 ,Substitution, Marcondes , Diego Ferreira 
3064,181,Tombense,away, 86 ,Substitution, Guilherme Rend , Rodrigo Vasconcelos 
3065,181,Tombense,away, 86 ,Substitution, Renatinho , Everton Galdino 
3066,181,Tombense,away, 86 ,Substitution, Kleiton , Nenê Bonilha 
3067,182,CSA,away, 5 ,Goal, Rodrigo Rodrigues , Osvaldo 
3068,182,Criciúma,home, 13 ,Yellow card, Marcelo Hermes ,
3069,182,Criciúma,home, 19 ,Yellow card, Arilson ,
3070,182,CSA,away, 29 ,Red card, Wellington ,
3071,182,CSA,away, 31 ,Substitution, Werley , Lourenço 
3072,182,Criciúma,home, 46 ,Substitution, Lucas Poletto , Gustavo Cazonatti 
3073,182,CSA,away, 61 ,Substitution, John Mercado , Rodrigo Rodrigues 
3074,182,CSA,away, 61 ,Substitution, Felipe Augusto , Osvaldo 
3075,182,Criciúma,home, 63 ,Substitution, Hélder , Marcelo Hermes 
3076,182,Criciúma,home, 63 ,Substitution, Lucas , Cristovam 
3077,182,Criciúma,home, 67 ,Goal, Marquinhos Gabriel , Hélder 
3078,182,CSA,away, 69 ,Yellow card, Felipe Augusto ,
3079,182,Criciúma,home, 77 ,Substitution, Caio Dantas , Thiago Alagoano 
3080,182,Criciúma,home, 79 ,Goal, Marquinhos Gabriel , Lohan 
3081,182,CSA,away, 80 ,Substitution, Rogério , Geovane 
3082,182,CSA,away, 80 ,Substitution, Gebson , Gabriel 
3083,182,Criciúma,home, 87 ,Substitution, Léo Costa , Lohan 
3084,182,Criciúma,home, 87 ,Yellow card, Lohan ,
3085,183,Guarani,home, 37 ,Yellow card, Derlan ,
3086,183,Guarani,home, 46 ,Substitution, Diogo Mateus , Lucas Ramon 
3087,183,Brusque,away, 53 ,Goal, Álvaro , Júnior Todinho 
3088,183,Brusque,away, 57 ,Yellow card, Edílson ,
3089,183,Guarani,home, 59 ,Penalty, Diogo Mateus , Penalty 
3090,183,Guarani,home, 60 ,Substitution, Yago César , Júlio César 
3091,183,Guarani,home, 60 ,Substitution, Lucão do Break , Nicolas Careca 
3092,183,Guarani,home, 61 ,Substitution, Marcinho , Isaque 
3093,183,Guarani,home, 66 ,Substitution, Madison , Rodrigo Andrade 
3094,183,Brusque,away, 68 ,Substitution, Fernandinho , Edílson 
3095,183,Brusque,away, 78 ,Substitution, Paulo Baya , Alex Sandro 
3096,183,Brusque,away, 78 ,Substitution, Matheus Trindade , Balotelli 
3097,183,Brusque,away, 83 ,Substitution, Luiz Antônio , Álvaro 
3098,183,Brusque,away, 83 ,Substitution, Gabriel Taliari , Júnior Todinho 
3099,183,Guarani,home, 88 ,Yellow card, Lucão do Break ,
3100,184,Novorizontino,away, 22 ,Yellow card, Léo Baiano ,
3101,184,CRB,home, 25 ,Goal, Rafael Longuine , Anselmo Ramon 
3102,184,CRB,home, 26 ,Yellow card, Rafael Longuine ,
3103,184,CRB,home, 40 ,Yellow card, Emerson Negueba ,
3104,184,CRB,home, 42 ,Goal, Emerson Negueba , Rafael Longuine 
3105,184,Novorizontino,away, 45 ,Substitution, Vinícius Leite , Diego Torres 
3106,184,Novorizontino,away, 46 ,Substitution, Danielzinho , Léo Baiano 
3107,184,Novorizontino,away, 46 ,Substitution, Barba , Willean Lepo 
3108,184,Novorizontino,away, 54 ,Yellow card, Felipe Albuquerque ,
3109,184,Novorizontino,away, 60 ,Substitution, Cléo Silva , Felipe Albuquerque 
3110,184,Novorizontino,away, 65 ,Substitution, Welliton , Lucas Tocantins 
3111,184,CRB,home, 67 ,Substitution, Richard Rodrigues , Emerson Negueba 
3112,184,CRB,home, 67 ,Substitution, Paulinho Moccelin , Gabriel Conceição 
3113,184,Novorizontino,away, 68 ,Goal, Douglas Baggio , Welliton 
3114,184,Novorizontino,away, 79 ,Yellow card, Vinícius Leite ,
3115,184,CRB,home, 80 ,Substitution, Claudinei , Wallace 
3116,184,CRB,home, 81 ,Yellow card, Paulinho Moccelin ,
3117,184,CRB,home, 84 ,Substitution, Iago Mendonça , Diego Ivo 
3118,184,CRB,home, 84 ,Substitution, Uillian Correia , Rafael Longuine 
3119,184,Novorizontino,away, 86 ,Yellow card, Joilson ,
3120,184,CRB,home, 88 ,Yellow card, Yago Henrique ,
3121,185,Ituano,home, 11 ,Substitution, Glauco , Filipe Costa 
3122,185,Chapecoense,away, 15 ,Yellow card, Victor Ramos ,
3123,185,Chapecoense,away, 23 ,Yellow card, Maílton ,
3124,185,Ituano,home, 25 ,Goal, Bernardo Schappo , Roberto 
3125,185,Ituano,home, 52 ,Yellow card, Gabriel Barros ,
3126,185,Chapecoense,away, 46 ,Substitution, Felipe Ferreira , Claudinho 
3127,185,Ituano,home, 46 ,Substitution, João Victor , Neto Berola 
3128,185,Chapecoense,away, 56 ,Yellow card, Lima ,
3129,185,Ituano,home, 66 ,Substitution, Bruno Lopes , Gabriel Barros 
3130,185,Ituano,home, 67 ,Substitution, Gerson Magrão , Rafael Pereira 
3131,185,Chapecoense,away, 74 ,Substitution, Luizinho , Chrystian Barletta 
3132,185,Chapecoense,away, 74 ,Substitution, Alisson Farias , Maílton 
3133,185,Chapecoense,away, 84 ,Substitution, Jonathan , Lima 
3134,185,Ituano,home, 87 ,Yellow card, Roberto ,
3135,185,Ituano,home, 91 ,Yellow card, Lucas Dias ,
3136,185,Ituano,home, 93 ,Substitution, Léo Santos , Rafael Elias 
3137,185,Chapecoense,away, 96 ,Yellow card, Ronei ,
3138,186,Náutico,home, 14 ,Yellow card, Wellington ,
3139,186,Náutico,home, 33 ,Goal, Kieza , Souza 
3140,186,Londrina,away, 38 ,Yellow card, Augusto ,
3141,186,Londrina,away, 46 ,Substitution, Mandaca , Augusto 
